n,x,y,val,dP,lab,xT,yT
58682,0.966905,2.277356,0,1598,NaN,NaN,NaN
58683,0.97572,2.26853,0,1597,NaN,NaN,NaN
58684,0.981596,2.250878,0,1597,NaN,NaN,NaN
58685,0.987473,2.230283,0,1597,NaN,NaN,NaN
58686,0.969843,2.227341,0,1598,NaN,NaN,NaN
58687,0.949274,2.230283,0,1598,NaN,NaN,NaN
58688,0.934582,2.236167,0,1597,NaN,NaN,NaN
58689,0.940459,2.23911,0,1597,NaN,NaN,NaN
58690,0.952213,2.244994,0,1597,NaN,NaN,NaN
58691,0.95809,2.244994,0,1598,NaN,NaN,NaN
58692,0.966905,2.244994,0,1598,NaN,NaN,NaN
58693,0.966905,2.244994,0,1599,NaN,NaN,NaN
58694,0.969843,2.247936,0,1599,NaN,NaN,NaN
58695,0.97572,2.25382,0,1599,NaN,NaN,NaN
58696,0.972781,2.262646,0,1598,NaN,NaN,NaN
58697,0.966905,2.26853,0,1596,NaN,NaN,NaN
58698,0.952213,2.265588,0,1594,NaN,NaN,NaN
58699,0.940459,2.259704,0,1598,NaN,NaN,NaN
58700,0.937521,2.250878,0,1601,NaN,NaN,NaN
58701,0.946336,2.25382,0,1605,NaN,NaN,NaN
58702,0.955151,2.259704,0,1605,NaN,NaN,NaN
58703,0.937521,2.265588,0,1605,NaN,NaN,NaN
58704,0.922829,2.271472,0,1604,NaN,NaN,NaN
58705,0.91989,2.277356,0,1604,NaN,NaN,NaN
58706,0.934582,2.247936,0,1604,NaN,NaN,NaN
58707,0.943398,2.218514,0,1603,NaN,NaN,NaN
58708,0.940459,2.186149,0,1602,NaN,NaN,NaN
58709,0.934582,2.183207,0,1601,NaN,NaN,NaN
58710,0.937521,2.180264,0,1603,NaN,NaN,NaN
58711,0.940459,2.180264,0,1605,NaN,NaN,NaN
58712,0.946336,2.180264,0,1606,NaN,NaN,NaN
58713,0.946336,2.189091,0,1604,NaN,NaN,NaN
58714,0.949274,2.194976,0,1603,NaN,NaN,NaN
58715,0.946336,2.206745,0,1602,NaN,NaN,NaN
58716,0.937521,2.21263,0,1604,NaN,NaN,NaN
58717,0.925767,2.203803,0,1606,NaN,NaN,NaN
58718,0.916952,2.194976,0,1609,NaN,NaN,NaN
58719,0.916952,2.189091,0,1609,NaN,NaN,NaN
58720,0.91989,2.206745,0,1609,NaN,NaN,NaN
58721,0.908136,2.218514,0,1609,NaN,NaN,NaN
58722,0.899321,2.209688,0,1607,NaN,NaN,NaN
58723,0.88169,2.186149,0,1605,NaN,NaN,NaN
58724,0.878752,2.180264,0,1604,NaN,NaN,NaN
58725,0.884629,2.192034,0,1604,NaN,NaN,NaN
58726,0.908136,2.206745,0,1604,NaN,NaN,NaN
58727,0.928706,2.203803,0,1603,NaN,NaN,NaN
58728,0.931644,2.203803,0,1604,NaN,NaN,NaN
58729,0.922829,2.197918,0,1606,NaN,NaN,NaN
58730,0.914013,2.197918,0,1607,NaN,NaN,NaN
58731,0.916952,2.197918,0,1607,NaN,NaN,NaN
58732,0.916952,2.192034,0,1607,NaN,NaN,NaN
58733,0.916952,2.186149,0,1606,NaN,NaN,NaN
58734,0.928706,2.183207,0,1605,NaN,NaN,NaN
58735,0.937521,2.183207,0,1604,NaN,NaN,NaN
58736,0.937521,2.183207,0,1605,NaN,NaN,NaN
58737,0.928706,2.186149,0,1605,NaN,NaN,NaN
58738,0.91989,2.189091,0,1605,NaN,NaN,NaN
58739,0.916952,2.189091,0,1605,NaN,NaN,NaN
58740,0.914013,2.194976,0,1604,NaN,NaN,NaN
58741,0.911075,2.197918,0,1604,NaN,NaN,NaN
58742,0.905198,2.203803,0,1604,NaN,NaN,NaN
58743,0.896383,2.203803,0,1604,NaN,NaN,NaN
58744,0.887567,2.203803,0,1605,NaN,NaN,NaN
58745,0.88169,2.209688,0,1605,NaN,NaN,NaN
58746,0.88169,2.218514,0,1605,NaN,NaN,NaN
58747,0.884629,2.224399,0,1605,NaN,NaN,NaN
58748,0.899321,2.233225,0,1605,NaN,NaN,NaN
58749,0.916952,2.23911,0,1603,NaN,NaN,NaN
58750,0.934582,2.242052,0,1600,NaN,NaN,NaN
58751,0.937521,2.242052,0,1598,NaN,NaN,NaN
58752,0.937521,2.242052,0,1599,NaN,NaN,NaN
58753,0.937521,2.233225,0,1600,NaN,NaN,NaN
58754,0.934582,2.227341,0,1600,NaN,NaN,NaN
58755,0.925767,2.218514,0,1600,NaN,NaN,NaN
58756,0.91989,2.221456,0,1599,NaN,NaN,NaN
58757,0.914013,2.227341,0,1599,NaN,NaN,NaN
58758,0.911075,2.233225,0,1599,NaN,NaN,NaN
58759,0.914013,2.224399,0,1599,NaN,NaN,NaN
58760,0.914013,2.21263,0,1599,NaN,NaN,NaN
58761,0.914013,2.21263,0,1598,NaN,NaN,NaN
58762,0.914013,2.224399,0,1598,NaN,NaN,NaN
58763,0.916952,2.236167,0,1599,NaN,NaN,NaN
58764,0.922829,2.236167,0,1601,NaN,NaN,NaN
58765,0.928706,2.236167,0,1603,NaN,NaN,NaN
58766,0.91989,2.224399,0,1603,NaN,NaN,NaN
58767,0.908136,2.21263,0,1604,NaN,NaN,NaN
58768,0.896383,2.200861,0,1606,NaN,NaN,NaN
58769,0.893444,2.197918,0,1607,NaN,NaN,NaN
58770,0.899321,2.197918,0,1608,NaN,NaN,NaN
58771,0.908136,2.197918,0,1607,NaN,NaN,NaN
58772,0.91989,2.197918,0,1605,NaN,NaN,NaN
58773,0.922829,2.194976,0,1603,NaN,NaN,NaN
58774,0.911075,2.194976,0,1603,NaN,NaN,NaN
58775,0.896383,2.194976,0,1602,NaN,NaN,NaN
58776,0.899321,2.209688,0,1600,NaN,NaN,NaN
58777,0.914013,2.224399,0,1598,NaN,NaN,NaN
58778,0.928706,2.233225,0,1597,NaN,NaN,NaN
58779,0.931644,2.230283,0,1598,NaN,NaN,NaN
58780,0.925767,2.209688,0,1598,NaN,NaN,NaN
58781,0.916952,2.189091,0,1598,NaN,NaN,NaN
58782,0.908136,2.186149,0,1599,NaN,NaN,NaN
58783,0.90226,2.200861,0,1600,NaN,NaN,NaN
58784,0.90226,2.215572,0,1600,NaN,NaN,NaN
58785,0.90226,2.221456,0,1599,NaN,NaN,NaN
58786,0.90226,2.215572,0,1598,NaN,NaN,NaN
58787,0.90226,2.209688,0,1599,NaN,NaN,NaN
58788,0.90226,2.203803,0,1600,NaN,NaN,NaN
58789,0.905198,2.203803,0,1599,NaN,NaN,NaN
58790,0.899321,2.21263,0,1599,NaN,NaN,NaN
58791,0.893444,2.221456,0,1599,NaN,NaN,NaN
58792,0.90226,2.227341,0,1599,NaN,NaN,NaN
58793,0.916952,2.230283,0,1599,NaN,NaN,NaN
58794,0.931644,2.227341,0,1597,NaN,NaN,NaN
58795,0.928706,2.224399,0,1597,NaN,NaN,NaN
58796,0.928706,2.221456,0,1598,NaN,NaN,NaN
58797,0.925767,2.221456,0,1599,NaN,NaN,NaN
58798,0.922829,2.230283,0,1600,NaN,NaN,NaN
58799,0.916952,2.242052,0,1599,NaN,NaN,NaN
58800,0.911075,2.236167,0,1598,NaN,NaN,NaN
58801,0.905198,2.224399,0,1597,NaN,NaN,NaN
58802,0.893444,2.206745,0,1596,NaN,NaN,NaN
58803,0.884629,2.206745,0,1596,NaN,NaN,NaN
58804,0.878752,2.203803,0,1596,NaN,NaN,NaN
58805,0.88169,2.200861,0,1596,NaN,NaN,NaN
58806,0.887567,2.215572,0,1597,NaN,NaN,NaN
58807,0.893444,2.227341,0,1597,NaN,NaN,NaN
58808,0.893444,2.242052,0,1598,NaN,NaN,NaN
58809,0.896383,2.242052,0,1597,NaN,NaN,NaN
58810,0.896383,2.244994,0,1596,NaN,NaN,NaN
58811,0.896383,2.256762,0,1595,NaN,NaN,NaN
58812,0.893444,2.265588,0,1595,NaN,NaN,NaN
58813,0.893444,2.271472,0,1595,NaN,NaN,NaN
58814,0.878752,2.271472,0,1596,NaN,NaN,NaN
58815,0.866998,2.256762,0,1598,NaN,NaN,NaN
58816,0.849366,2.242052,0,1599,NaN,NaN,NaN
58817,0.840551,2.230283,0,1599,NaN,NaN,NaN
58818,0.831735,2.233225,0,1599,NaN,NaN,NaN
58819,0.828796,2.236167,0,1600,NaN,NaN,NaN
58820,0.843489,2.233225,0,1601,NaN,NaN,NaN
58821,0.864059,2.242052,0,1602,NaN,NaN,NaN
58822,0.88169,2.25382,0,1601,NaN,NaN,NaN
58823,0.875813,2.265588,0,1601,NaN,NaN,NaN
58824,0.869936,2.265588,0,1601,NaN,NaN,NaN
58825,0.864059,2.26853,0,1601,NaN,NaN,NaN
58826,0.86112,2.26853,0,1600,NaN,NaN,NaN
58827,0.866998,2.26853,0,1600,NaN,NaN,NaN
58828,0.872875,2.259704,0,1600,NaN,NaN,NaN
58829,0.858182,2.250878,0,1600,NaN,NaN,NaN
58830,0.834673,2.247936,0,1600,NaN,NaN,NaN
58831,0.822919,2.233225,0,1601,NaN,NaN,NaN
58832,0.834673,2.215572,0,1602,NaN,NaN,NaN
58833,0.843489,2.203803,0,1603,NaN,NaN,NaN
58834,0.834673,2.221456,0,1604,NaN,NaN,NaN
58835,0.825858,2.23911,0,1605,NaN,NaN,NaN
58836,0.822919,2.247936,0,1605,NaN,NaN,NaN
58837,0.828796,2.247936,0,1603,NaN,NaN,NaN
58838,0.837612,2.23911,0,1600,NaN,NaN,NaN
58839,0.843489,2.227341,0,1598,NaN,NaN,NaN
58840,0.899321,2.227341,0,1598,NaN,NaN,NaN
58841,0.972781,2.242052,0,1598,NaN,NaN,NaN
58842,1.099126,2.256762,0,1598,NaN,NaN,NaN
58843,1.193142,2.274414,0,1598,NaN,NaN,NaN
58844,1.281277,2.286182,0,1598,NaN,NaN,NaN
58845,1.428155,2.312659,0,1597,NaN,NaN,NaN
58846,1.663119,2.356786,0,1595,NaN,NaN,NaN
58847,2.006652,2.403851,0,1593,NaN,NaN,NaN
58848,2.297222,2.462677,0,1592,NaN,NaN,NaN
58849,2.587674,2.495029,0,1591,NaN,NaN,NaN
58850,2.872129,2.542085,0,1589,NaN,NaN,NaN
58851,3.191604,2.565611,0,1588,NaN,NaN,NaN
58852,3.458171,2.577374,0,1588,NaN,NaN,NaN
58853,3.745075,2.609721,0,1588,NaN,NaN,NaN
58854,3.996694,2.659708,0,1588,NaN,NaN,NaN
58855,4.22185,2.70675,0,1589,NaN,NaN,NaN
58856,4.417659,2.718511,0,1590,NaN,NaN,NaN
58857,4.590002,2.727331,0,1588,NaN,NaN,NaN
58858,4.785613,2.74203,0,1586,NaN,NaN,NaN
58859,4.937354,2.789067,0,1583,NaN,NaN,NaN
58860,5.100689,2.827281,0,1582,NaN,NaN,NaN
58861,5.211476,2.862554,0,1581,NaN,NaN,NaN
58862,5.33388,2.862554,0,1580,NaN,NaN,NaN
58863,5.456235,2.847857,0,1580,NaN,NaN,NaN
58864,5.584363,2.827281,0,1580,NaN,NaN,NaN
58865,5.642585,2.83316,0,1580,NaN,NaN,NaN
58866,5.662959,2.856675,0,1579,NaN,NaN,NaN
58867,5.674601,2.859614,0,1579,NaN,NaN,NaN
58868,5.686243,2.841978,0,1578,NaN,NaN,NaN
58869,5.689153,2.821402,0,1577,NaN,NaN,NaN
58870,5.689153,2.812584,0,1576,NaN,NaN,NaN
58871,5.645495,2.806704,0,1577,NaN,NaN,NaN
58872,5.566894,2.803765,0,1580,NaN,NaN,NaN
58873,5.488272,2.800825,0,1583,NaN,NaN,NaN
58874,5.418369,2.797886,0,1584,NaN,NaN,NaN
58875,5.380497,2.792006,0,1584,NaN,NaN,NaN
58876,5.339708,2.783187,0,1584,NaN,NaN,NaN
58877,5.328052,2.768489,0,1582,NaN,NaN,NaN
58878,5.301827,2.74791,0,1580,NaN,NaN,NaN
58879,5.275599,2.73321,0,1579,NaN,NaN,NaN
58880,5.246454,2.724391,0,1579,NaN,NaN,NaN
58881,5.23771,2.727331,0,1578,NaN,NaN,NaN
58882,5.234795,2.73321,0,1577,NaN,NaN,NaN
58883,5.23771,2.73909,0,1575,NaN,NaN,NaN
58884,5.29017,2.74791,0,1575,NaN,NaN,NaN
58885,5.345535,2.759669,0,1575,NaN,NaN,NaN
58886,5.40089,2.777308,0,1576,NaN,NaN,NaN
58887,5.412543,2.794946,0,1576,NaN,NaN,NaN
58888,5.415456,2.806704,0,1576,NaN,NaN,NaN
58889,5.421282,2.809644,0,1576,NaN,NaN,NaN
58890,5.45041,2.797886,0,1576,NaN,NaN,NaN
58891,5.482448,2.786127,0,1576,NaN,NaN,NaN
58892,5.508658,2.765549,0,1575,NaN,NaN,NaN
58893,5.508658,2.759669,0,1575,NaN,NaN,NaN
58894,5.508658,2.75673,0,1575,NaN,NaN,NaN
58895,5.505746,2.75673,0,1575,NaN,NaN,NaN
58896,5.502834,2.75379,0,1576,NaN,NaN,NaN
58897,5.502834,2.74791,0,1576,NaN,NaN,NaN
58898,5.505746,2.74497,0,1575,NaN,NaN,NaN
58899,5.505746,2.74497,0,1574,NaN,NaN,NaN
58900,5.497009,2.73615,0,1573,NaN,NaN,NaN
58901,5.491185,2.730271,0,1573,NaN,NaN,NaN
58902,5.505746,2.730271,0,1574,NaN,NaN,NaN
58903,5.52613,2.74497,0,1576,NaN,NaN,NaN
58904,5.549425,2.759669,0,1578,NaN,NaN,NaN
58905,5.549425,2.768489,0,1579,NaN,NaN,NaN
58906,5.546513,2.768489,0,1580,NaN,NaN,NaN
58907,5.534866,2.768489,0,1580,NaN,NaN,NaN
58908,5.529042,2.768489,0,1579,NaN,NaN,NaN
58909,5.52613,2.768489,0,1578,NaN,NaN,NaN
58910,5.534866,2.765549,0,1577,NaN,NaN,NaN
58911,5.531954,2.762609,0,1576,NaN,NaN,NaN
58912,5.529042,2.75085,0,1575,NaN,NaN,NaN
58913,5.529042,2.74497,0,1575,NaN,NaN,NaN
58914,5.52613,2.74203,0,1576,NaN,NaN,NaN
58915,5.529042,2.74497,0,1577,NaN,NaN,NaN
58916,5.52613,2.73909,0,1578,NaN,NaN,NaN
58917,5.52613,2.73321,0,1579,NaN,NaN,NaN
58918,5.520306,2.727331,0,1579,NaN,NaN,NaN
58919,5.520306,2.724391,0,1579,NaN,NaN,NaN
58920,5.523218,2.724391,0,1578,NaN,NaN,NaN
58921,5.534866,2.73615,0,1577,NaN,NaN,NaN
58922,5.537778,2.74791,0,1577,NaN,NaN,NaN
58923,5.537778,2.762609,0,1577,NaN,NaN,NaN
58924,5.531954,2.75673,0,1577,NaN,NaN,NaN
58925,5.517394,2.75085,0,1577,NaN,NaN,NaN
58926,5.505746,2.74791,0,1577,NaN,NaN,NaN
58927,5.497009,2.74791,0,1577,NaN,NaN,NaN
58928,5.508658,2.74497,0,1577,NaN,NaN,NaN
58929,5.520306,2.74203,0,1577,NaN,NaN,NaN
58930,5.531954,2.73321,0,1577,NaN,NaN,NaN
58931,5.537778,2.724391,0,1576,NaN,NaN,NaN
58932,5.546513,2.718511,0,1577,NaN,NaN,NaN
58933,5.546513,2.727331,0,1579,NaN,NaN,NaN
58934,5.552336,2.73321,0,1581,NaN,NaN,NaN
58935,5.552336,2.73615,0,1581,NaN,NaN,NaN
58936,5.555248,2.73909,0,1581,NaN,NaN,NaN
58937,5.552336,2.73909,0,1581,NaN,NaN,NaN
58938,5.543601,2.73615,0,1582,NaN,NaN,NaN
58939,5.52613,2.73321,0,1581,NaN,NaN,NaN
58940,5.514482,2.727331,0,1580,NaN,NaN,NaN
58941,5.505746,2.718511,0,1579,NaN,NaN,NaN
58942,5.508658,2.709691,0,1580,NaN,NaN,NaN
58943,5.51157,2.70675,0,1580,NaN,NaN,NaN
58944,5.520306,2.69499,0,1581,NaN,NaN,NaN
58945,5.523218,2.683229,0,1581,NaN,NaN,NaN
58946,5.52613,2.69793,0,1582,NaN,NaN,NaN
58947,5.52613,2.724391,0,1581,NaN,NaN,NaN
58948,5.52613,2.75085,0,1580,NaN,NaN,NaN
58949,5.531954,2.74497,0,1579,NaN,NaN,NaN
58950,5.534866,2.73909,0,1579,NaN,NaN,NaN
58951,5.531954,2.73321,0,1579,NaN,NaN,NaN
58952,5.520306,2.74497,0,1579,NaN,NaN,NaN
58953,5.51157,2.75673,0,1579,NaN,NaN,NaN
58954,5.520306,2.759669,0,1579,NaN,NaN,NaN
58955,5.529042,2.75379,0,1579,NaN,NaN,NaN
58956,5.537778,2.74791,0,1579,NaN,NaN,NaN
58957,5.537778,2.73321,0,1579,NaN,NaN,NaN
58958,5.534866,2.718511,0,1579,NaN,NaN,NaN
58959,5.529042,2.70675,0,1580,NaN,NaN,NaN
58960,5.517394,2.718511,0,1582,NaN,NaN,NaN
58961,5.508658,2.727331,0,1583,NaN,NaN,NaN
58962,5.499921,2.73321,0,1584,NaN,NaN,NaN
58963,5.499921,2.73909,0,1582,NaN,NaN,NaN
58964,5.502834,2.74497,0,1581,NaN,NaN,NaN
58965,5.51157,2.75085,0,1579,NaN,NaN,NaN
58966,5.52613,2.75085,0,1579,NaN,NaN,NaN
58967,5.534866,2.74791,0,1579,NaN,NaN,NaN
58968,5.540689,2.74203,0,1579,NaN,NaN,NaN
58969,5.543601,2.724391,0,1579,NaN,NaN,NaN
58970,5.552336,2.70381,0,1578,NaN,NaN,NaN
58971,5.563983,2.70381,0,1577,NaN,NaN,NaN
58972,5.561071,2.721451,0,1576,NaN,NaN,NaN
58973,5.55816,2.73615,0,1579,NaN,NaN,NaN
58974,5.552336,2.74203,0,1582,NaN,NaN,NaN
58975,5.55816,2.73909,0,1585,NaN,NaN,NaN
58976,5.555248,2.73909,0,1584,NaN,NaN,NaN
58977,5.549425,2.73615,0,1582,NaN,NaN,NaN
58978,5.540689,2.73615,0,1581,NaN,NaN,NaN
58979,5.534866,2.74203,0,1581,NaN,NaN,NaN
58980,5.531954,2.74497,0,1581,NaN,NaN,NaN
58981,5.529042,2.74203,0,1582,NaN,NaN,NaN
58982,5.523218,2.73909,0,1582,NaN,NaN,NaN
58983,5.520306,2.73909,0,1583,NaN,NaN,NaN
58984,5.517394,2.73909,0,1585,NaN,NaN,NaN
58985,5.514482,2.74203,0,1584,NaN,NaN,NaN
58986,5.51157,2.74203,0,1582,NaN,NaN,NaN
58987,5.520306,2.73909,0,1580,NaN,NaN,NaN
58988,5.52613,2.73615,0,1580,NaN,NaN,NaN
58989,5.534866,2.74791,0,1580,NaN,NaN,NaN
58990,5.531954,2.759669,0,1580,NaN,NaN,NaN
58991,5.529042,2.771428,0,1580,NaN,NaN,NaN
58992,5.531954,2.771428,0,1580,NaN,NaN,NaN
58993,5.537778,2.768489,0,1580,NaN,NaN,NaN
58994,5.543601,2.75673,0,1580,NaN,NaN,NaN
58995,5.546513,2.74791,0,1581,NaN,NaN,NaN
58996,5.55816,2.74203,0,1582,NaN,NaN,NaN
58997,5.569806,2.75085,0,1583,NaN,NaN,NaN
58998,5.563983,2.759669,0,1583,NaN,NaN,NaN
58999,5.552336,2.75085,0,1583,NaN,NaN,NaN
59000,5.552336,2.73615,0,1582,NaN,NaN,NaN
59001,5.563983,2.721451,0,1581,NaN,NaN,NaN
59002,5.569806,2.721451,0,1581,NaN,NaN,NaN
59003,5.566894,2.727331,0,1581,NaN,NaN,NaN
59004,5.563983,2.73615,0,1581,NaN,NaN,NaN
59005,5.569806,2.74791,0,1581,NaN,NaN,NaN
59006,5.575629,2.74497,0,1581,NaN,NaN,NaN
59007,5.57854,2.73909,0,1582,NaN,NaN,NaN
59008,5.581452,2.73909,0,1582,NaN,NaN,NaN
59009,5.587274,2.74497,0,1582,NaN,NaN,NaN
59010,5.590186,2.75085,0,1582,NaN,NaN,NaN
59011,5.581452,2.75085,0,1583,NaN,NaN,NaN
59012,5.569806,2.74497,0,1582,NaN,NaN,NaN
59013,5.55816,2.74791,0,1580,NaN,NaN,NaN
59014,5.566894,2.75673,0,1579,NaN,NaN,NaN
59015,5.566894,2.75673,0,1579,NaN,NaN,NaN
59016,5.566894,2.74791,0,1580,NaN,NaN,NaN
59017,5.575629,2.73909,0,1580,NaN,NaN,NaN
59018,5.590186,2.74203,0,1582,NaN,NaN,NaN
59019,5.607653,2.74791,0,1582,NaN,NaN,NaN
59020,5.610564,2.74791,0,1582,NaN,NaN,NaN
59021,5.610564,2.73909,0,1580,NaN,NaN,NaN
59022,5.604742,2.75085,0,1579,NaN,NaN,NaN
59023,5.59892,2.768489,0,1579,NaN,NaN,NaN
59024,5.587274,2.786127,0,1578,NaN,NaN,NaN
59025,5.57854,2.786127,0,1577,NaN,NaN,NaN
59026,5.566894,2.786127,0,1577,NaN,NaN,NaN
59027,5.566894,2.786127,0,1576,NaN,NaN,NaN
59028,5.563983,2.789067,0,1577,NaN,NaN,NaN
59029,5.572717,2.789067,0,1579,NaN,NaN,NaN
59030,5.581452,2.783187,0,1581,NaN,NaN,NaN
59031,5.590186,2.774368,0,1582,NaN,NaN,NaN
59032,5.596008,2.765549,0,1579,NaN,NaN,NaN
59033,5.59892,2.768489,0,1575,NaN,NaN,NaN
59034,5.593097,2.780248,0,1572,NaN,NaN,NaN
59035,5.587274,2.794946,0,1574,NaN,NaN,NaN
59036,5.57854,2.797886,0,1576,NaN,NaN,NaN
59037,5.581452,2.786127,0,1576,NaN,NaN,NaN
59038,5.581452,2.765549,0,1577,NaN,NaN,NaN
59039,5.584363,2.75085,0,1577,NaN,NaN,NaN
59040,5.601831,2.73615,0,1576,NaN,NaN,NaN
59041,5.619297,2.727331,0,1576,NaN,NaN,NaN
59042,5.633852,2.724391,0,1575,NaN,NaN,NaN
59043,5.62803,2.73909,0,1576,NaN,NaN,NaN
59044,5.616386,2.75085,0,1576,NaN,NaN,NaN
59045,5.59892,2.762609,0,1576,NaN,NaN,NaN
59046,5.587274,2.759669,0,1577,NaN,NaN,NaN
59047,5.57854,2.762609,0,1577,NaN,NaN,NaN
59048,5.581452,2.780248,0,1575,NaN,NaN,NaN
59049,5.584363,2.797886,0,1573,NaN,NaN,NaN
59050,5.587274,2.809644,0,1573,NaN,NaN,NaN
59051,5.590186,2.800825,0,1575,NaN,NaN,NaN
59052,5.590186,2.792006,0,1577,NaN,NaN,NaN
59053,5.593097,2.780248,0,1577,NaN,NaN,NaN
59054,5.593097,2.771428,0,1574,NaN,NaN,NaN
59055,5.593097,2.765549,0,1572,NaN,NaN,NaN
59056,5.590186,2.765549,0,1569,NaN,NaN,NaN
59057,5.584363,2.768489,0,1570,NaN,NaN,NaN
59058,5.581452,2.759669,0,1570,NaN,NaN,NaN
59059,5.584363,2.74791,0,1570,NaN,NaN,NaN
59060,5.587274,2.75379,0,1570,NaN,NaN,NaN
59061,5.587274,2.768489,0,1572,NaN,NaN,NaN
59062,5.584363,2.783187,0,1574,NaN,NaN,NaN
59063,5.584363,2.780248,0,1574,NaN,NaN,NaN
59064,5.581452,2.786127,0,1573,NaN,NaN,NaN
59065,5.584363,2.789067,0,1571,NaN,NaN,NaN
59066,5.587274,2.794946,0,1570,NaN,NaN,NaN
59067,5.593097,2.794946,0,1568,NaN,NaN,NaN
59068,5.593097,2.797886,0,1568,NaN,NaN,NaN
59069,5.59892,2.800825,0,1569,NaN,NaN,NaN
59070,5.613475,2.800825,0,1570,NaN,NaN,NaN
59071,5.625119,2.797886,0,1570,NaN,NaN,NaN
59072,5.630941,2.794946,0,1570,NaN,NaN,NaN
59073,5.625119,2.792006,0,1570,NaN,NaN,NaN
59074,5.619297,2.789067,0,1569,NaN,NaN,NaN
59075,5.616386,2.783187,0,1569,NaN,NaN,NaN
59076,5.625119,2.777308,0,1568,NaN,NaN,NaN
59077,5.630941,2.774368,0,1568,NaN,NaN,NaN
59078,5.639674,2.768489,0,1568,NaN,NaN,NaN
59079,5.636763,2.762609,0,1569,NaN,NaN,NaN
59080,5.622208,2.75673,0,1569,NaN,NaN,NaN
59081,5.607653,2.75085,0,1570,NaN,NaN,NaN
59082,5.604742,2.75085,0,1570,NaN,NaN,NaN
59083,5.616386,2.74791,0,1570,NaN,NaN,NaN
59084,5.62803,2.74203,0,1570,NaN,NaN,NaN
59085,5.622208,2.73909,0,1571,NaN,NaN,NaN
59086,5.619297,2.73615,0,1573,NaN,NaN,NaN
59087,5.619297,2.73909,0,1574,NaN,NaN,NaN
59088,5.619297,2.75379,0,1571,NaN,NaN,NaN
59089,5.622208,2.771428,0,1568,NaN,NaN,NaN
59090,5.625119,2.786127,0,1567,NaN,NaN,NaN
59091,5.630941,2.786127,0,1567,NaN,NaN,NaN
59092,5.636763,2.786127,0,1568,NaN,NaN,NaN
59093,5.633852,2.783187,0,1569,NaN,NaN,NaN
59094,5.619297,2.777308,0,1572,NaN,NaN,NaN
59095,5.607653,2.771428,0,1574,NaN,NaN,NaN
59096,5.604742,2.768489,0,1576,NaN,NaN,NaN
59097,5.604742,2.768489,0,1576,NaN,NaN,NaN
59098,5.619297,2.759669,0,1577,NaN,NaN,NaN
59099,5.633852,2.75379,0,1577,NaN,NaN,NaN
59100,5.648406,2.74203,0,1577,NaN,NaN,NaN
59101,5.645495,2.73909,0,1576,NaN,NaN,NaN
59102,5.651317,2.73909,0,1575,NaN,NaN,NaN
59103,5.657138,2.74203,0,1575,NaN,NaN,NaN
59104,5.657138,2.74791,0,1575,NaN,NaN,NaN
59105,5.651317,2.75379,0,1575,NaN,NaN,NaN
59106,5.639674,2.759669,0,1576,NaN,NaN,NaN
59107,5.639674,2.768489,0,1577,NaN,NaN,NaN
59108,5.639674,2.774368,0,1577,NaN,NaN,NaN
59109,5.645495,2.780248,0,1578,NaN,NaN,NaN
59110,5.648406,2.783187,0,1576,NaN,NaN,NaN
59111,5.651317,2.786127,0,1574,NaN,NaN,NaN
59112,5.648406,2.789067,0,1571,NaN,NaN,NaN
59113,5.651317,2.789067,0,1570,NaN,NaN,NaN
59114,5.651317,2.792006,0,1569,NaN,NaN,NaN
59115,5.660049,2.794946,0,1569,NaN,NaN,NaN
59116,5.66587,2.794946,0,1569,NaN,NaN,NaN
59117,5.677512,2.768489,0,1569,NaN,NaN,NaN
59118,5.680422,2.74203,0,1571,NaN,NaN,NaN
59119,5.683333,2.73321,0,1572,NaN,NaN,NaN
59120,5.683333,2.75379,0,1572,NaN,NaN,NaN
59121,5.683333,2.771428,0,1572,NaN,NaN,NaN
59122,5.683333,2.771428,0,1572,NaN,NaN,NaN
59123,5.674601,2.768489,0,1570,NaN,NaN,NaN
59124,5.662959,2.765549,0,1568,NaN,NaN,NaN
59125,5.651317,2.768489,0,1565,NaN,NaN,NaN
59126,5.651317,2.777308,0,1565,NaN,NaN,NaN
59127,5.654227,2.783187,0,1565,NaN,NaN,NaN
59128,5.657138,2.786127,0,1566,NaN,NaN,NaN
59129,5.654227,2.792006,0,1568,NaN,NaN,NaN
59130,5.648406,2.777308,0,1569,NaN,NaN,NaN
59131,5.639674,2.759669,0,1570,NaN,NaN,NaN
59132,5.630941,2.73909,0,1569,NaN,NaN,NaN
59133,5.625119,2.74203,0,1568,NaN,NaN,NaN
59134,5.622208,2.762609,0,1567,NaN,NaN,NaN
59135,5.622208,2.783187,0,1566,NaN,NaN,NaN
59136,5.622208,2.789067,0,1567,NaN,NaN,NaN
59137,5.633852,2.780248,0,1569,NaN,NaN,NaN
59138,5.642585,2.771428,0,1570,NaN,NaN,NaN
59139,5.651317,2.759669,0,1569,NaN,NaN,NaN
59140,5.662959,2.74497,0,1568,NaN,NaN,NaN
59141,5.671691,2.73321,0,1567,NaN,NaN,NaN
59142,5.677512,2.73321,0,1567,NaN,NaN,NaN
59143,5.66878,2.74203,0,1568,NaN,NaN,NaN
59144,5.66878,2.75085,0,1570,NaN,NaN,NaN
59145,5.677512,2.759669,0,1570,NaN,NaN,NaN
59146,5.674601,2.75673,0,1571,NaN,NaN,NaN
59147,5.66587,2.75673,0,1572,NaN,NaN,NaN
